0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0,0,0,0,0,0,0,0,11,25,0,0,4,0,1
1,0,0,0,0,0,0,1,0,11,25,0,0,4,0,1
9,0,3,3,0,0,1,8,1,11,25,0,0,4,2,1
1,0,0,0,0,0,1,0,0,11,25,0,0,4,0,1
0,0,0,0,0,0,0,0,0,11,25,0,0,4,0,1
1,0,0,0,0,0,0,1,0,11,25,0,0,4,0,1
9,0,3,3,0,0,1,8,1,11,25,0,0,4,2,1
3,0,6,5,0,0,2,1,0,11,25,0,0,4,2,1
1,0,0,0,0,0,0,1,0,11,25,0,0,4,0,1
1,0,0,0,0,0,0,1,0,11,25,0,0,4,0,1
1,0,0,0,0,0,1,0,0,11,25,1,0,4,0,1
1,0,0,0,0,0,0,1,1,11,25,0,0,4,0,1
2,0,0,0,0,0,1,1,0,11,25,1,0,4,1,1
3,0,0,0,0,0,1,2,0,8,2,0,0,1,0,1
1,0,0,0,0,0,1,0,0,8,2,0,0,1,1,1
2,0,0,0,0,0,2,0,0,9,4,1,0,2,0,1
3,0,0,0,0,0,1,2,0,9,4,0,0,2,0,1
1,0,0,0,0,0,1,0,0,9,4,0,0,2,1,1
3,0,0,0,0,0,1,2,0,9,4,0,0,2,1,1
3,1,2,0,0,0,2,1,0,11,9,0,0,1,0,1
2,1,2,0,0,0,1,1,0,11,9,1,0,1,0,1
3,1,2,0,0,0,1,2,0,11,9,0,0,1,0,1
2,1,2,0,0,0,1,1,0,11,9,1,0,1,0,1
3,1,2,0,0,0,1,2,0,11,9,0,0,1,0,1
1,0,1,0,0,0,1,0,0,11,9,0,0,1,0,1
1,0,1,0,0,0,1,0,0,11,9,0,0,1,0,1
1,0,0,0,0,0,1,0,0,11,9,0,0,1,1,1
4,0,0,0,0,0,1,3,0,11,9,0,0,1,1,1
8,0,0,0,0,0,8,0,0,5,1,1,0,0,5,1
2,0,0,0,0,0,2,0,0,5,1,0,0,0,2,0
2,0,0,0,0,0,2,0,0,20,35,0,0,0,0,0
3,1,4,0,0,0,2,1,0,20,35,0,0,0,2,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
1,0,0,0,0,0,0,1,0,20,35,0,0,0,0,0
3,1,4,0,0,0,2,1,0,20,35,0,0,0,2,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
3,1,4,0,0,0,2,1,0,20,35,0,0,0,2,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
9,0,3,3,0,0,1,8,1,20,35,0,0,0,2,0
1,0,0,0,0,0,0,1,0,20,35,0,0,0,0,0
3,1,4,0,0,0,2,1,0,20,35,0,0,0,2,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
3,1,4,0,0,0,2,1,0,20,35,0,0,0,2,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
9,0,3,3,0,0,1,8,1,20,35,0,0,0,2,0
3,1,4,0,0,0,2,1,0,20,35,0,0,0,2,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
2,1,2,0,0,0,1,1,0,20,35,1,0,0,0,0
3,1,2,0,0,0,1,2,0,20,35,0,0,0,0,0
1,0,0,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,0,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,0,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,0,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,0,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,0,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,0,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,0,1
1,0,1,0,0,0,1,0,0,9,16,0,0,0,1,1
1,0,1,0,0,0,0,1,0,9,16,0,0,0,1,1
2,0,0,0,0,0,2,0,0,19,20,0,0,1,0,1
2,0,0,0,0,0,1,1,0,19,20,1,0,1,0,1
1,1,0,0,0,0,0,1,0,19,20,0,0,1,0,1
3,0,0,0,0,0,3,0,0,19,20,0,0,1,0,1
3,0,0,0,0,0,3,0,0,19,20,0,0,1,0,1
3,0,0,0,0,0,3,0,0,19,20,0,0,1,0,1
1,0,0,0,0,0,0,1,0,19,20,1,0,1,0,1
1,0,0,0,0,0,0,1,0,19,20,1,0,1,0,1
1,0,0,0,0,0,0,1,0,19,20,1,0,1,0,1
1,0,0,0,0,0,0,1,0,19,20,1,0,1,0,1
1,0,0,0,0,0,0,1,0,19,20,1,0,1,0,1
2,0,0,0,0,0,1,1,0,19,20,1,0,1,0,1
2,0,0,0,0,0,1,1,0,19,20,1,0,1,0,1
1,0,0,0,0,0,0,1,0,19,20,0,0,1,0,1
1,0,0,0,0,0,1,0,0,19,20,1,0,1,1,1
3,0,0,0,0,0,1,2,0,19,20,0,0,1,0,1
3,0,0,0,0,0,1,2,0,19,20,0,0,1,0,1
1,0,0,0,0,0,1,0,0,19,20,0,0,1,1,1
2,0,0,0,0,0,1,1,0,19,20,0,0,1,1,1
1,0,1,0,0,0,1,0,0,4,4,0,0,0,1,1
1,0,4,0,0,0,0,1,0,4,4,0,0,0,1,1
2,0,0,0,0,0,2,0,0,4,4,0,0,0,2,1
2,0,2,2,0,0,2,0,0,1,1,1,0,0,2,1
1,0,0,0,0,0,0,1,0,12,7,0,0,4,0,1
1,0,0,0,0,0,1,0,0,12,7,1,0,4,1,1
9,0,1,3,0,0,1,8,1,12,7,0,0,4,1,1
1,0,1,1,0,0,1,0,0,12,7,0,0,4,0,1
3,0,0,0,0,0,1,2,0,12,7,0,0,4,0,1
1,0,0,0,0,0,1,0,0,12,7,0,0,4,1,1
2,0,0,0,0,0,1,1,0,12,7,0,0,4,1,1
2,0,0,0,0,0,1,1,0,5,1,0,0,1,1,1
1,0,0,0,0,0,1,0,0,7,2,0,0,1,1,1
2,0,0,0,0,0,1,1,0,7,2,0,0,1,1,1
2,0,0,0,0,0,1,1,0,5,1,0,0,1,1,1
2,0,0,0,0,0,1,1,0,5,1,0,0,1,1,1
1,0,0,0,0,0,0,1,0,10,6,0,0,1,0,1
1,0,0,0,0,0,1,0,0,10,6,1,0,1,1,1
3,0,0,0,0,0,1,2,0,10,6,0,0,1,0,1
1,0,0,0,0,0,1,0,0,10,6,0,0,1,1,1
2,0,0,0,0,0,1,1,0,10,6,0,0,1,1,1
1,0,0,0,0,0,0,1,0,14,5,0,0,3,0,1
1,0,0,0,0,0,1,0,0,14,5,1,0,3,1,1
2,0,0,0,0,0,2,0,0,14,5,0,0,3,0,1
1,0,0,0,0,0,1,0,0,14,5,0,0,3,1,1
2,0,0,0,0,0,1,1,0,14,5,0,0,3,1,1
2,0,0,0,0,0,2,0,0,6,4,1,0,1,1,1
3,0,0,0,0,0,1,2,0,6,4,0,0,1,0,1
1,0,0,0,0,0,1,0,0,6,4,0,0,1,1,1
2,0,0,0,0,0,1,1,0,6,4,0,0,1,1,1
2,0,0,0,0,0,1,1,0,1,4,1,0,0,1,0
1,0,0,0,0,0,1,0,0,1,4,1,0,0,1,0
1,0,0,0,0,0,1,0,0,1,4,1,0,0,1,0
1,0,1,0,0,0,0,1,0,1,5,0,0,2,1,0
1,0,1,0,0,0,0,1,0,1,5,0,0,2,1,0
1,0,1,0,0,0,0,1,0,1,5,0,0,2,1,0
1,0,1,0,0,0,0,1,0,1,5,0,0,2,1,0
2,0,0,0,0,0,2,0,0,6,4,1,0,1,1,1
3,0,0,0,0,0,1,2,0,6,4,0,0,1,0,1
1,0,0,0,0,0,1,0,0,6,4,0,0,1,1,1
2,0,0,0,0,0,1,1,0,6,4,0,0,1,1,1
1,0,1,0,0,0,0,1,0,2,10,0,0,7,1,1
1,0,0,0,0,0,1,0,0,2,10,0,0,7,1,1
1,0,1,0,0,0,1,0,0,2,10,0,0,7,1,1
1,0,2,0,0,0,0,1,0,2,10,0,0,7,1,1
1,0,2,0,0,0,0,1,0,2,10,0,0,7,1,1
1,0,1,0,0,0,1,0,0,2,10,0,0,7,1,1
1,0,1,0,0,0,0,1,0,2,10,0,0,7,1,1
1,0,1,0,0,0,0,1,0,2,10,0,0,7,1,1
1,0,1,0,0,0,0,1,0,2,10,0,0,7,1,1
8,0,0,0,0,0,8,0,0,5,1,1,0,0,5,1
1,0,0,0,0,0,0,1,0,10,8,0,0,1,0,0
1,0,0,0,0,0,1,0,0,10,8,0,0,1,1,0
2,0,0,0,0,0,2,0,0,10,8,0,0,1,0,0
1,0,0,0,0,0,1,0,0,10,8,1,0,1,1,0
1,0,0,0,0,0,0,1,0,10,8,0,0,1,0,0
1,0,0,0,0,0,1,0,0,10,8,1,0,1,1,0
3,0,0,0,0,0,2,1,0,10,8,0,0,1,0,0
1,0,0,0,0,0,1,0,0,7,5,1,0,2,0,1
2,0,0,0,0,0,1,1,0,7,5,1,0,2,0,1
3,0,0,0,0,0,1,2,0,7,5,0,0,2,0,1
1,0,0,0,0,0,1,0,0,7,5,0,0,2,1,1
2,0,0,0,0,0,1,1,0,7,5,0,0,2,1,1
1,0,0,0,0,0,0,1,0,10,5,0,0,1,0,1
1,0,0,0,0,0,1,0,0,10,5,1,0,1,1,1
3,0,0,0,0,0,1,2,0,10,5,0,0,1,0,1
1,0,0,0,0,0,1,0,0,10,5,0,0,1,1,1
3,0,0,0,0,0,1,2,0,10,5,0,0,1,1,1
3,0,0,0,0,0,1,2,0,7,4,0,0,2,0,1
1,0,0,0,0,0,1,0,0,7,4,0,0,2,1,1
2,0,0,0,0,0,1,1,0,7,4,0,0,2,1,1
8,0,0,0,0,0,8,0,0,5,1,1,0,0,5,1
1,0,0,0,0,0,1,0,0,2,2,1,0,0,1,0
2,0,0,0,0,0,2,0,0,2,2,1,0,0,2,0
2,0,0,0,0,0,1,1,0,5,1,0,0,1,1,1
2,0,0,0,0,0,2,0,0,3,8,1,0,0,2,1
9,0,3,3,0,0,1,8,1,3,8,0,0,0,3,1
3,0,1,0,0,0,1,2,1,3,8,0,0,0,1,1
9,0,3,3,0,0,1,8,1,3,8,0,0,0,3,1
1,0,4,0,0,0,0,1,0,3,8,0,0,0,1,1
3,0,0,0,0,0,1,2,0,3,8,0,0,0,0,1
1,0,0,0,0,0,0,1,0,19,22,0,0,2,0,1
1,0,0,1,0,0,0,1,0,19,22,0,0,2,1,1
4,0,0,1,0,0,1,3,0,19,22,1,0,2,2,1
1,0,0,0,0,0,0,1,0,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,0,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,0,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,0,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,0,19,22,0,0,2,0,1
2,0,0,1,0,0,2,0,0,19,22,0,0,2,0,1
1,0,0,0,0,0,1,0,0,19,22,0,0,2,0,1
1,0,0,0,0,0,1,0,0,19,22,1,0,2,0,1
2,0,0,0,0,0,1,1,0,19,22,1,0,2,0,1
1,0,0,0,0,0,1,0,0,19,22,1,0,2,0,1
1,0,0,0,0,0,0,1,1,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,1,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,1,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,1,19,22,0,0,2,0,1
1,0,0,0,0,0,0,1,1,19,22,0,0,2,0,1
9,0,3,3,0,0,1,8,1,19,22,0,0,2,0,1
3,0,0,0,0,0,1,2,0,19,22,0,0,2,0,1
1,0,0,0,0,0,1,0,0,19,22,0,0,2,1,1
2,0,0,0,0,0,1,1,0,19,22,0,0,2,1,1
3,1,2,0,0,0,2,1,0,12,10,0,0,1,0,1
2,1,2,0,0,0,1,1,0,12,10,1,0,1,0,1
3,1,2,0,0,0,1,2,0,12,10,0,0,1,0,1
2,1,2,0,0,0,1,1,0,12,10,1,0,1,0,1
3,1,2,0,0,0,1,2,0,12,10,0,0,1,0,1
1,0,1,0,0,0,1,0,0,12,10,0,0,1,0,1
1,0,1,0,0,0,1,0,0,12,10,0,0,1,0,1
3,0,0,1,0,0,1,2,0,12,10,0,0,1,0,1
1,0,0,0,0,0,1,0,0,12,10,0,0,1,1,1
5,0,0,0,0,0,1,4,0,12,10,0,0,1,1,1
2,0,0,0,0,0,1,1,0,5,1,0,0,1,1,1
1,0,2,0,0,0,0,1,0,9,29,0,0,8,1,0
0,0,0,0,0,0,0,0,0,9,29,0,0,8,0,0
9,0,3,3,0,0,1,8,1,9,29,0,0,8,3,0
0,0,0,0,0,0,0,0,0,9,29,0,0,8,0,0
9,0,3,3,0,0,1,8,1,9,29,0,0,8,3,0
3,3,2,1,0,0,1,2,1,9,29,0,0,8,2,0
3,0,0,0,0,0,1,2,0,9,29,0,0,8,0,0
1,0,0,0,0,0,0,1,0,9,29,0,0,8,0,0
2,0,0,0,0,0,2,0,0,9,29,0,0,8,0,0
1,0,0,1,0,0,0,1,0,9,29,0,0,8,0,0
1,0,0,0,0,0,0,1,0,9,29,0,0,8,0,0
0,0,0,0,0,0,0,0,0,9,29,0,0,8,0,0
9,0,1,3,0,0,1,8,1,9,29,0,0,8,0,0
9,0,3,2,0,0,1,8,1,9,29,0,0,8,3,0
9,0,3,3,0,0,1,8,1,9,29,0,0,8,3,0
0,0,0,0,0,0,0,0,0,9,29,0,0,8,0,0
9,0,3,3,0,0,1,8,1,9,29,0,0,8,3,0
1,0,0,0,0,0,1,0,0,9,29,0,0,8,0,0
1,0,0,0,0,0,0,1,0,9,29,0,0,8,0,0
0,0,0,0,0,0,0,0,0,9,29,0,0,8,0,0
9,0,1,3,0,0,1,8,1,9,29,0,0,8,0,0
9,0,3,2,0,0,1,8,1,9,29,0,0,8,3,0
0,0,0,0,0,0,0,0,0,9,29,0,0,8,0,0
3,0,0,0,0,0,1,2,0,9,29,0,0,8,0,0
3,0,1,0,0,0,1,2,0,7,3,0,0,1,0,1
1,0,0,0,0,0,1,0,0,7,3,0,0,1,1,1
3,0,0,0,0,0,1,2,0,7,3,0,0,1,1,1
2,0,0,0,0,0,2,0,0,6,4,1,0,1,1,1
3,0,0,0,0,0,1,2,0,6,4,0,0,1,0,1
1,0,0,0,0,0,1,0,0,6,4,0,0,1,1,1
2,0,0,0,0,0,1,1,0,6,4,0,0,1,1,1
8,0,0,0,0,0,8,0,0,5,1,1,0,0,5,1
1,0,0,0,0,0,1,0,0,7,4,1,0,1,0,1
2,0,1,0,0,0,2,0,0,7,4,1,0,1,0,1
3,0,0,0,0,0,1,2,0,7,4,0,0,1,0,1
1,0,0,0,0,0,1,0,0,7,4,0,0,1,1,1
1,0,1,0,0,0,1,0,0,25,41,0,0,10,0,1
1,0,4,0,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,0,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,0,0,0,1,0,0,25,41,1,0,10,0,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
4,0,3,2,0,0,0,4,1,25,41,0,0,10,0,1
4,0,3,2,0,0,0,4,1,25,41,0,0,10,0,1
4,0,3,2,0,0,0,4,1,25,41,0,0,10,0,1
4,0,3,2,0,0,0,4,1,25,41,0,0,10,0,1
4,0,3,2,0,0,0,4,1,25,41,0,0,10,0,1
4,0,3,2,0,0,0,4,1,25,41,0,0,10,0,1
1,0,0,0,0,0,1,0,0,25,41,0,0,10,1,1
1,0,0,0,0,0,0,1,1,25,41,0,0,10,0,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,1,1
4,0,3,2,0,0,0,4,1,25,41,0,0,10,0,1
3,0,0,0,0,0,1,2,0,25,41,0,0,10,0,1
1,0,0,0,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,0,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
2,0,0,1,0,0,1,1,0,25,41,0,0,10,1,1
3,0,0,0,0,0,2,1,0,25,41,0,0,10,0,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
9,0,2,4,0,0,0,9,1,25,41,0,0,10,2,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
2,0,0,1,0,0,1,1,0,25,41,0,0,10,1,1
6,0,0,0,0,0,1,5,0,25,41,0,0,10,1,1
1,0,0,0,0,0,0,1,0,25,41,0,0,10,0,1
5,0,0,0,0,0,3,2,0,25,41,1,0,10,0,1
1,0,0,0,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,0,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,0,0,0,1,0,0,25,41,1,0,10,0,1
1,0,0,0,0,0,0,1,1,25,41,0,0,10,0,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
9,0,2,4,0,0,0,9,1,25,41,0,0,10,2,1
1,0,0,1,0,0,0,1,0,25,41,0,0,10,0,1
2,0,0,1,0,0,1,1,0,25,41,0,0,10,1,1
7,0,0,0,0,0,1,6,0,25,41,0,0,10,1,1
9,0,3,3,0,0,1,8,1,4,2,0,0,1,3,0
3,0,0,0,0,0,1,2,0,8,3,0,0,2,0,1
1,0,0,0,0,0,1,0,0,8,3,0,0,2,1,1
3,0,0,0,0,0,1,2,0,8,3,0,0,2,1,1
4,1,2,2,0,0,1,3,0,6,4,0,0,1,2,1
1,0,0,1,0,0,0,1,0,6,4,0,0,1,1,1
2,0,2,2,0,0,2,0,0,1,1,1,0,0,2,1
1,0,0,0,0,0,0,1,0,9,5,0,0,1,0,1
1,0,0,0,0,0,1,0,0,9,5,1,0,1,1,1
3,0,0,0,0,0,1,2,0,9,5,0,0,1,0,1
1,0,0,0,0,0,1,0,0,9,5,0,0,1,1,1
2,0,0,0,0,0,1,1,0,9,5,0,0,1,1,1
1,0,0,0,0,0,0,1,0,8,7,0,0,2,0,1
1,0,0,1,0,0,0,1,0,8,7,0,0,2,1,1
5,0,2,1,0,0,2,3,0,8,7,1,0,2,2,1
9,0,3,3,0,0,1,8,1,8,7,0,0,2,0,1
3,0,0,0,0,0,1,2,0,8,7,0,0,2,0,1
1,0,0,0,0,0,1,0,0,8,7,0,0,2,1,1
2,0,0,0,0,0,1,1,0,8,7,0,0,2,1,1
1,0,0,0,0,0,1,0,0,5,5,1,0,1,1,1
2,0,0,0,0,0,0,2,0,5,5,0,0,1,0,1
1,0,0,0,0,0,0,1,1,5,5,0,0,1,0,1
1,0,0,0,0,0,1,0,0,5,5,0,0,1,1,1
2,0,0,0,0,0,0,2,0,5,5,0,0,1,0,1
2,0,0,0,0,0,2,0,0,6,3,1,0,1,1,1
1,0,0,0,0,0,1,0,0,6,3,0,0,1,1,1
2,0,0,0,0,0,1,1,0,6,3,0,0,1,1,1
2,0,0,0,0,0,2,0,0,7,4,1,0,2,1,1
3,0,0,0,0,0,1,2,0,7,4,0,0,2,0,1
1,0,0,0,0,0,1,0,0,7,4,0,0,2,1,1
2,0,0,0,0,0,1,1,0,7,4,0,0,2,1,1
2,0,0,0,0,0,2,0,0,7,3,1,0,1,1,1
1,0,0,0,0,0,1,0,0,7,3,0,0,1,1,1
2,0,0,0,0,0,1,1,0,7,3,0,0,1,1,1
1,0,0,0,0,0,1,0,0,3,7,1,0,1,1,1
1,0,0,0,0,0,0,1,0,3,7,0,0,1,0,1
1,0,0,0,0,0,0,1,0,3,7,0,0,1,0,1
1,0,0,0,0,0,1,0,0,3,7,0,0,1,0,1
9,0,2,3,0,0,1,8,1,3,7,0,0,1,2,1
2,0,0,0,0,0,1,1,0,3,7,1,0,1,1,1
2,0,0,0,0,0,1,1,0,5,1,0,0,1,1,1
3,0,0,0,0,0,1,2,0,7,4,0,0,1,0,1
1,0,0,0,0,0,1,0,0,7,4,0,0,1,1,1
2,0,0,0,0,0,1,1,0,7,4,0,0,1,1,1
3,1,6,5,0,0,1,2,0,9,7,1,0,4,1,1
4,0,0,0,0,0,1,3,0,9,7,0,0,4,1,1
1,0,0,1,0,0,0,1,0,9,7,0,0,4,1,1
4,0,1,1,0,1,2,2,0,9,7,0,0,4,1,1
3,0,0,0,0,0,1,2,0,9,7,0,0,4,0,1
1,0,0,0,0,0,1,0,0,9,7,0,0,4,1,1
1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
2,0,0,0,0,0,2,0,0,21,18,0,0,1,0,1
2,0,0,0,0,0,1,1,0,21,18,1,0,1,0,1
2,0,0,0,0,0,1,1,0,21,18,1,0,1,0,1
1,1,0,0,0,0,0,1,0,21,18,0,0,1,0,1
3,0,0,0,0,0,3,0,0,21,18,0,0,1,0,1
3,0,0,0,0,0,3,0,0,21,18,0,0,1,0,1
3,0,0,0,0,0,3,0,0,21,18,0,0,1,0,1
1,0,0,0,0,0,0,1,0,21,18,1,0,1,0,1
1,0,0,0,0,0,0,1,0,21,18,1,0,1,0,1
1,0,0,0,0,0,0,1,0,21,18,1,0,1,0,1
3,0,0,0,0,0,0,3,0,21,18,0,0,1,0,1
1,0,0,0,0,0,0,1,0,21,18,1,0,1,0,1
1,0,0,0,0,0,0,1,0,21,18,0,0,1,0,1
1,0,0,0,0,0,1,0,0,21,18,1,0,1,1,1
3,0,0,0,0,0,1,2,0,21,18,0,0,1,0,1
1,0,0,0,0,0,1,0,0,21,18,0,0,1,1,1
2,0,0,0,0,0,1,1,0,21,18,0,0,1,1,1
1,0,0,0,0,0,0,1,0,11,6,0,0,1,0,1
1,0,0,0,0,0,1,0,0,11,6,1,0,1,0,1
9,0,1,3,0,0,1,8,1,11,6,0,0,1,0,1
3,0,0,0,0,0,1,2,0,11,6,0,0,1,0,1
1,0,0,0,0,0,1,0,0,11,6,0,0,1,1,1
2,0,0,0,0,0,1,1,0,11,6,0,0,1,1,1
2,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1
1,0,0,0,0,0,1,0,0,8,2,0,0,2,1,1
2,0,0,0,0,0,1,1,0,8,2,0,0,2,1,1
8,0,0,0,0,0,8,0,0,5,1,1,0,0,5,1
3,0,0,0,0,0,1,2,0,8,3,0,0,2,0,1
1,0,0,0,0,0,1,0,0,8,3,0,0,2,1,1
2,0,0,0,0,0,1,1,0,8,3,0,0,2,1,1
3,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,2,10,1,0,1,0,0
1,0,0,2,0,0,0,1,0,2,10,0,0,1,0,0
1,0,0,1,0,0,0,1,0,2,10,0,0,1,0,0
1,0,0,0,0,0,1,0,0,2,10,1,0,1,1,0
1,0,1,0,0,0,0,1,0,2,10,0,0,1,1,0
1,0,0,0,0,0,1,0,0,2,10,1,0,1,1,0
1,0,0,0,0,0,1,0,0,1,2,1,0,0,1,1
1,0,0,1,0,0,0,1,0,4,3,1,0,2,0,1
2,0,0,1,0,0,1,1,0,4,3,0,1,2,1,1
1,0,0,0,0,0,0,1,0,9,5,0,0,2,0,1
1,0,0,0,0,0,1,0,0,9,5,1,0,2,1,1
3,0,0,0,0,0,1,2,0,9,5,0,0,2,0,1
1,0,0,0,0,0,1,0,0,9,5,0,0,2,1,1
2,0,0,0,0,0,1,1,0,9,5,0,0,2,1,1
8,0,0,0,0,0,8,0,0,5,1,1,0,0,5,1
1,0,1,0,0,0,0,1,0,4,7,0,0,1,1,0
1,0,0,0,0,0,0,1,1,4,7,0,0,1,0,0
1,0,1,0,0,0,1,0,0,4,7,1,0,1,1,0
1,0,0,0,0,0,1,0,0,4,7,1,0,1,1,0
1,0,0,0,0,0,1,0,0,4,7,1,0,1,1,0
2,0,0,0,0,0,1,1,0,7,9,1,0,4,0,1
1,0,0,0,0,0,1,0,0,7,9,1,0,4,0,1
1,0,0,0,0,0,1,0,0,7,9,1,0,4,0,1
2,0,0,0,0,0,1,1,0,7,9,1,0,4,0,1
2,0,0,0,0,0,1,1,0,7,9,1,0,4,0,1
1,0,0,0,0,0,1,0,0,7,9,1,0,4,0,1
3,0,0,0,0,0,1,2,0,7,9,0,0,4,0,1
1,0,0,0,0,0,1,0,0,7,9,0,0,4,1,1
2,0,0,0,0,0,1,1,0,7,9,0,0,4,1,1
1,0,0,0,0,0,1,0,0,2,3,1,0,0,1,0
1,0,0,0,0,0,1,0,0,2,3,1,0,0,1,0
3,0,0,0,0,0,1,2,0,8,3,0,0,2,0,1
1,0,0,0,0,0,1,0,0,8,3,0,0,2,1,1
2,0,0,0,0,0,1,1,0,8,3,0,0,2,1,1
1,0,0,1,0,0,0,1,0,5,7,0,0,2,1,0
1,0,0,0,0,0,0,1,0,9,5,0,0,2,0,1
1,0,0,0,0,0,1,0,0,9,5,1,0,2,1,1
3,0,0,0,0,0,1,2,0,9,5,0,0,2,0,1
1,0,0,0,0,0,1,0,0,9,5,0,0,2,1,1
2,0,0,0,0,0,1,1,0,9,5,0,0,2,1,1
2,0,0,0,0,0,1,1,0,7,5,1,0,2,0,1
2,0,0,0,0,0,1,1,0,7,5,1,0,2,0,1
3,0,0,0,0,0,1,2,0,7,5,0,0,2,0,1
1,0,0,0,0,0,1,0,0,7,5,0,0,2,1,1
2,0,0,0,0,0,1,1,0,7,5,0,0,2,1,1
2,0,0,0,0,0,1,1,0,2,2,1,0,0,1,0
2,0,0,0,0,0,2,0,0,2,2,1,0,0,2,0
2,0,0,0,0,0,2,0,0,7,4,1,0,2,1,1
3,0,0,0,0,0,1,2,0,7,4,0,0,2,0,1
1,0,0,0,0,0,1,0,0,7,4,0,0,2,1,1
2,0,0,0,0,0,1,1,0,7,4,0,0,2,1,1
2,0,0,0,0,0,2,0,0,6,3,1,0,1,1,1
1,0,0,0,0,0,1,0,0,6,3,0,0,1,1,1
2,0,0,0,0,0,1,1,0,6,3,0,0,1,1,1
8,0,0,0,0,0,8,0,0,5,1,1,0,0,5,1
1,0,0,0,0,0,1,0,0,22,57,0,0,9,0,1
1,0,0,1,0,0,0,1,0,22,57,0,0,9,0,1
1,0,0,0,0,0,1,0,0,22,57,1,0,9,0,1
1,0,0,0,0,0,0,1,0,22,57,0,0,9,0,1
3,0,0,0,0,0,2,1,0,22,57,0,0,9,0,1
1,0,0,0,0,0,0,1,0,22,57,0,0,9,0,1
4,0,0,0,0,0,2,2,0,22,57,0,0,9,2,1
1,0,1,0,0,0,1,0,0,22,57,1,0,9,1,1
1,0,1,0,0,0,1,0,0,22,57,1,0,9,1,1
1,0,0,0,0,0,0,1,0,22,57,0,0,9,0,1
